Ticker,Company,CIK,Rating Score,Net Income,Revenue,Total Assets,Total Liabilities
KULR,"KULR Technology Group, Inc.",0001662684,40,-61899782.0,1274028.0,128967704.0,7355506.0
MX,MAGNACHIP SEMICONDUCTOR Corp,0001325702,40,-29724000.0,178860000.0,351529000.0,103279000.0
BRBS,"BLUE RIDGE BANKSHARES, INC.",0000842717,40,10709000.0,111284000.0,2432589000.0,2108898000.0
SOUL,Soulpower Acquisition Corp.,0002025608,40,5961658.0,,259125506.0,12284427.0
BLND,"Blend Labs, Inc.",0001855747,40,-6801000.0,123585000.0,170045000.0,41023000.0
CLNE,Clean Energy Fuels Corp.,0001368265,40,-222024000.0,341599000.0,1056716000.0,491649000.0
PALI,"PALISADE BIO, INC.",0001357459,40,-16781000.0,260000.0,134344000.0,4964000.0
SEG,Seaport Entertainment Group Inc.,0002009684,40,-116742000.0,130408000.0,650122000.0,183715000.0
IKT,"Inhibikase Therapeutics, Inc.",0001750149,40,-48259189.0,0.0,181204516.0,8300837.0
APGE,"Apogee Therapeutics, Inc.",0001974640,40,-255843000.0,,937134000.0,33251000.0
BEAG,Bold Eagle Acquisition Corp.,0001852207,40,9764567.0,,270595239.0,9761683.0
NAKA,Nakamoto Inc.,0001946573,40,-52228923.0,1821315.0,730607754.0,216351128.0
HSDT,Solana Co,0001610853,40,-40890000.0,6017000.0,303929000.0,3016000.0
QTRX,Quanterix Corp,0001503274,40,-107150000.0,10877000.0,418766000.0,123036000.0
BDTX,"Black Diamond Therapeutics, Inc.",0001701541,40,22367000.0,0.0,143010000.0,30799000.0
IPEX,Inflection Point Acquisition Corp. V,0002028355,40,396872.0,,89528052.0,6218470.0
HOVR,New Horizon Aircraft Ltd.,0001930021,40,8614602.0,,122083192.0,7086158.0
GNLX,GENELUX Corp,0001231457,40,-32145000.0,8000.0,19027000.0,7483000.0
GRUSF,Grown Rogue International Inc.,0001463000,40,3229957.0,32427936.0,62736536.0,38818189.0
RANI,"Rani Therapeutics Holdings, Inc.",0001856725,40,-29673000.0,1633000.0,58621000.0,17109000.0
ANIX,Anixa Biosciences Inc,0000715446,40,-10927000.0,210000.0,16080000.0,2130000.0
SBXE,SilverBox Corp V,0002081909,40,-7689409.0,,277803811.0,20309946.0
AXIN,Axiom Intelligence Acquisition Corp 1,0002057030,40,3649620.0,,205155188.0,8104774.0
PCOR,"PROCORE TECHNOLOGIES, INC.",0001611052,40,-100783000.0,1322509000.0,2239065000.0,976803000.0
BGMSP,"Bio Green Med Solution, Inc.",0001130166,40,-2998000.0,0.0,8185000.0,1343000.0
SYRE,"Spyre Therapeutics, Inc.",0001636282,40,-155203000.0,0.0,777781000.0,62545000.0
HURA,"TuHURA Biosciences, Inc./NV",0001498382,40,-30051977.0,0.0,27353156.0,6420828.0
KVHI,KVH INDUSTRIES INC \DE\,0001007587,40,-7383000.0,9622000.0,151500000.0,20516000.0
USGO,U.S. GoldMining Inc.,0001947244,40,-6991064.0,,8445682.0,836572.0
EQ,"Equillium, Inc.",0001746466,40,-22398000.0,41095000.0,31887000.0,3290000.0
UMEW,UMeWorld Inc.,0001114936,40,-77289.0,166803.0,21135830.0,1531506.0
MED,MEDIFAST INC,0000910329,40,-18672000.0,264912000.0,247973000.0,49053000.0
VTVT,vTv Therapeutics Inc.,0001641489,40,-26974000.0,0.0,89899000.0,25462000.0
HDRN,"Hadron Energy, Inc.",0002023730,40,3825465.0,0.0,211878016.0,3641177.0
MRLN,"Merlin, Inc.",0002028707,40,6008347.0,,263149350.0,12079932.0
HCMA,HCM III ACQUISITION CORP.,0002069856,40,2192991.0,,258425412.0,13914331.0
RMR,RMR GROUP INC.,0001644378,40,17596000.0,700284000.0,718245000.0,316232000.0
NMFCZ,New Mountain Finance Corp,0001496099,40,16488000.0,,2902853000.0,1714597000.0
AMPGZ,"AmpliTech Group, Inc.",0001518461,40,-7007155.0,25195930.0,51479179.0,18616618.0
ATLCZ,Atlanticus Holdings Corp,0001464343,40,122204000.0,1968399000.0,7623088000.0,6979258000.0
ATLCL,Atlanticus Holdings Corp,0001464343,40,122204000.0,1968399000.0,7623088000.0,6979258000.0
SPXC,"SPX Technologies, Inc.",0000088205,40,244000000.0,2265100000.0,3604600000.0,
VSAT,VIASAT INC,0000797721,40,-34086000.0,4640280000.0,15226596000.0,10497334000.0
SABS,"SAB Biotherapeutics, Inc.",0001833214,40,13273683.0,0.0,172809969.0,21315594.0
MXCT,"MAXCYTE, INC.",0001287098,40,-44630000.0,33026000.0,202507000.0,31017000.0
INTT,INTEST CORP,0001036262,40,-2527000.0,19381000.0,151313000.0,47690000.0
LENZ,"LENZ Therapeutics, Inc.",0001815776,40,-82127000.0,19088000.0,305876000.0,21537000.0
BOOM,DMC Global Inc.,0000034067,40,-13452000.0,609840000.0,635831000.0,206701000.0
FVN,Future Vision II Acquisition Corp.,0002010653,40,2070450.0,,62060299.0,158000.0
AOUT,"American Outdoor Brands, Inc.",0001808997,40,-9208000.0,190536000.0,226620000.0,60727000.0
CNTB,Connect Biopharma Holdings Ltd,0001835268,40,-55480000.0,64000.0,56075000.0,14095000.0
CLW,Clearwater Paper Corp,0001441236,40,-18600000.0,1555400000.0,1588300000.0,763000000.0
RPAY,Repay Holdings Corp,0001720592,40,-256724000.0,309261000.0,1199749000.0,717967000.0
BLUW,Blue Water Acquisition Corp. III,0002050501,40,4667721.0,,258910967.0,9045149.0
IMRX,Immuneering Corp,0001790340,40,-56024898.0,0.0,231985010.0,13501042.0
SCPQ,Social Commerce Partners Corp,0002083143,40,-583044.0,,101119455.0,3646629.0
PTGX,"Protagonist Therapeutics, Inc",0001377121,40,-130149000.0,,668188000.0,53481000.0
AES,AES CORP,0000874761,40,910000000.0,12233000000.0,51768000000.0,
KRMD,"KORU Medical Systems, Inc.",0000704440,40,-2637926.0,41127366.0,28200179.0,11152257.0
TNYA,"Tenaya Therapeutics, Inc.",0001858848,40,-90597000.0,,146921000.0,23656000.0
CITR,CitroTech Inc.,0000894556,40,-36837643.0,2381407.0,14183519.0,2920605.0
PAL,"Proficient Auto Logistics, Inc",0001998768,40,-36019566.0,,477977509.0,166587038.0
YCY,AA Mission Acquisition Corp. II,0002075336,40,585266.0,,117222948.0,3231746.0
UNCY,"Unicycive Therapeutics, Inc.",0001766140,40,-26555000.0,675000.0,49135000.0,18938000.0
CLAR,Clarus Corp,0000913277,40,-46556000.0,228000.0,249028000.0,52635000.0
INGN,Inogen Inc,0001294133,40,-22747000.0,348668000.0,298625000.0,106394000.0
AARD,"Aardvark Therapeutics, Inc.",0001774857,40,-57591000.0,,117181000.0,10548000.0
MET,METLIFE INC,0001099219,40,3379000000.0,77084000000.0,745166000000.0,716245000000.0
BKR,Baker Hughes Co,0001701605,40,2588000000.0,27733000000.0,40881000000.0,
COF-PK,CAPITAL ONE FINANCIAL CORP,0000927628,40,2453000000.0,53434000000.0,669009000000.0,555393000000.0
COF-PJ,CAPITAL ONE FINANCIAL CORP,0000927628,40,2453000000.0,53434000000.0,669009000000.0,555393000000.0
COF-PI,CAPITAL ONE FINANCIAL CORP,0000927628,40,2453000000.0,53434000000.0,669009000000.0,555393000000.0
PRAX,"Praxis Precision Medicines, Inc.",0001689548,40,-303268000.0,0.0,937907000.0,59771000.0
OBA,Oxley Bridge Acquisition Ltd,0002034313,40,4782187.0,,259327478.0,12156507.0
DRDB,Roman DBDR Acquisition Corp. II,0002032528,40,7737428.0,,241506267.0,1095805.0
SZZL,Sizzle Acquisition Corp. II,0002030663,40,6469756.0,,237962086.0,11088927.0
DUOT,"DUOS TECHNOLOGIES GROUP, INC.",0001396536,40,-9835031.0,27023651.0,63409415.0,14856849.0
FERA,Fifth Era Acquisition Corp I,0002025401,40,4130222.0,,238584003.0,14063559.0
TONT,Graf Global Corp.,0001897463,40,8019450.0,,245725603.0,11084276.0
EML,EASTERN CO,0000031107,40,7132785.0,248970345.0,216676616.0,92031287.0
HOFT,HOOKER FURNISHINGS Corp,0001077688,40,-26967000.0,,225891000.0,56649000.0
INAC,Indigo Acquisition Corp.,0002063816,40,1822212.0,,118083962.0,4109042.0
INDP,"Indaptus Therapeutics, Inc.",0001857044,40,-20848916.0,,9310168.0,3393881.0
TLS,TELOS CORP,0000320121,40,-36546000.0,164805000.0,139864000.0,43914000.0
ABAT,AMERICAN BATTERY TECHNOLOGY Co,0001576873,40,-46762625.0,0.0,84457791.0,13858768.0
CEPV,"Cantor Equity Partners V, Inc.",0002034266,40,1230175.0,,251996009.0,91177.0
RGP,"RESOURCES CONNECTION, INC.",0001084765,40,-40601000.0,452006000.0,257399000.0,87625000.0
SMMT,Summit Therapeutics Inc.,0001599298,40,-1079586000.0,0.0,751182000.0,92322000.0
AM,Antero Midstream Corp,0001623925,40,17669000.0,1188426000.0,5884116000.0,3912075000.0
COF-PN,CAPITAL ONE FINANCIAL CORP,0000927628,40,2453000000.0,53434000000.0,669009000000.0,555393000000.0
COF-PL,CAPITAL ONE FINANCIAL CORP,0000927628,40,2453000000.0,53434000000.0,669009000000.0,555393000000.0
GKOS,GLAUKOS Corp,0001192448,40,-187691000.0,507442000.0,893487000.0,237332000.0
UHS,UNIVERSAL HEALTH SERVICES INC,0000352915,40,1488796000.0,17364829000.0,15527593000.0,
ORBS,Eightco Holdings Inc.,0001892492,40,-262013060.0,31820779.0,250193124.0,17975088.0
FREVS,"FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY, INC.",0000036840,40,1122000.0,7546000.0,149874000.0,124171000.0
SPEG,Silver Pegasus Acquisition Corp.,0002028735,40,2948.0,,117639375.0,8477246.0
LAFA,LaFayette Acquisition Corp.,0002079106,40,554273.0,,116744813.0,4124850.0
OKUR,"OnKure Therapeutics, Inc.",0001637715,40,-59517000.0,0.0,62117000.0,5933000.0
DIBS,"1stdibs.com, Inc.",0001600641,40,-13666000.0,89620000.0,132107000.0,38526000.0
LKSP,Lake Superior Acquisition Corp,0002043508,40,666033.0,,116586383.0,4728295.0
USBC,"USBC, Inc.",0001074828,40,-27455848.0,0.0,93670930.0,12139155.0
VNDA,Vanda Pharmaceuticals Inc.,0001347178,40,-220474000.0,216105000.0,488948000.0,161762000.0
KOYN,"CSLM Digital Asset Acquisition Corp III, Ltd",0002068454,40,1847947.0,,236485789.0,9409558.0
EVOX,Evolution Global Acquisition Corp,0002077954,40,-4113235.0,,242474554.0,9766686.0
PACH,Pioneer Acquisition I Corp,0002040381,40,4782280.0,,259221117.0,12231278.0
PCAR,PACCAR INC,0000075362,40,2375800000.0,28444800000.0,44336200000.0,
QSI,Quantum-Si Inc,0001816431,40,-101339000.0,2436000.0,245607000.0,25381000.0
CUE,"Cue Biopharma, Inc.",0001645460,40,-26602000.0,27466000.0,42212000.0,15780000.0
SPRB,"SPRUCE BIOSCIENCES, INC.",0001683553,40,-38966000.0,0.0,53021000.0,10505000.0
EMIS,Emmis Acquisition Corp.,0002075816,40,840557.0,,117320852.0,96707.0
ONL,Orion Properties Inc.,0001873923,40,-139309000.0,,1170502000.0,545987000.0
RM,Regional Management Corp.,0001519401,40,44412000.0,645598000.0,2103930000.0,1730838000.0
VACI,Viking Acquisition Corp I,0002080023,40,207678.0,,232897410.0,9380127.0
PMTR,Perimeter Acquisition Corp. I,0002061473,40,5307942.0,,248643694.0,9301632.0
NNDM,Nano Dimension Ltd.,0001643303,40,-293295000.0,102437000.0,638224000.0,86236000.0
ALDF,Aldel Financial II Inc.,0002031561,40,9225582.0,,243725291.0,28145.0
F-PD,FORD MOTOR CO,0000037996,40,5879000000.0,184992000000.0,289160000000.0,253180000000.0
F-PC,FORD MOTOR CO,0000037996,40,5879000000.0,184992000000.0,289160000000.0,253180000000.0
F-PB,FORD MOTOR CO,0000037996,40,5879000000.0,184992000000.0,289160000000.0,253180000000.0
DPZ,DOMINOS PIZZA INC,0001286681,40,601704000.0,4939994000.0,1716459000.0,5617601000.0
FLS,FLOWSERVE CORP,0000030625,40,346247000.0,0.0,5708200000.0,3026177000.0
OC,Owens Corning,0001370946,40,-522000000.0,7160000000.0,12980000000.0,9087000000.0
BTSG,"BrightSpring Health Services, Inc.",0001865782,40,190666000.0,12910564000.0,6413311000.0,4526945000.0
MDGL,"MADRIGAL PHARMACEUTICALS, INC.",0001157601,40,-288284000.0,180133000.0,1259589000.0,656900000.0
PNW,PINNACLE WEST CAPITAL CORP,0000764622,40,350053000.0,5339939000.0,30031599000.0,
CR,Crane Co,0001944013,40,366600000.0,2305000000.0,3853400000.0,
STEX,Streamex Corp.,0001530766,40,-462775000.0,18000.0,187543000.0,54215000.0
WALD,Waldencast plc,0001840199,40,-14427685.0,,346793686.0,56602720.0
NLOP,Net Lease Office Properties,0001952976,40,-145262000.0,118915000.0,453371000.0,155546000.0
TAVI,Tavia Acquisition Corp.,0002020385,40,3605405.0,,121115768.0,1414840.0
CNTN,"Canton Strategic Holdings, Inc.",0001861657,40,-35916250.0,,519146435.0,121220555.0
TONX,TON Strategy Co,0001566610,40,-148479000.0,32000.0,411164000.0,4769000.0
ROST,"ROSS STORES, INC.",0000745732,40,2145044000.0,22750559000.0,15548737000.0,
MLP,MAUI LAND & PINEAPPLE CO INC,0000063330,40,-10579000.0,19457000.0,47968000.0,14905000.0
RNGT,Range Capital Acquisition Corp II,0002078653,40,1836809.0,,233365127.0,8135602.0
SAC,Safeguard Acquisition Corp.,0002082844,40,333565.0,,232307042.0,9308949.0
POLE,Andretti Acquisition Corp. II,0002025341,40,8350365.0,,244423346.0,10416059.0
PHCI,Panamera Holdings Corp,0001620749,40,-536414.0,241430.0,803519.0,179064.0
UTKN,Universal Token,0001919182,40,-356248.0,0.0,1151236.0,30000.0
CRBU,"Caribou Biosciences, Inc.",0001619856,40,-148125000.0,11159000.0,175367000.0,53192000.0
CHEC,Chenghe Acquisition III Co.,0002047177,40,1088407.0,,128678635.0,5238499.0
ATOM,Atomera Inc,0001420520,40,-20174000.0,62000.0,21093000.0,2712000.0
MRT,"Marti Technologies, Inc.",0001852767,40,-837116.0,,149068001.0,8184895.0
GPAT,GP-Act III Acquisition Corp.,0001834526,40,11891655.0,,309368322.0,14672112.0
NPWR,Net Power Inc.,0001845437,40,-578628000.0,0.0,599701000.0,64496000.0
DOUG,Douglas Elliman Inc.,0001878897,40,15219000.0,955578000.0,444409000.0,261131000.0
AEAQ,Activate Energy Acquisition Corp.,0002083689,40,300371.0,,231760639.0,8226392.0
ATII,Archimedes Tech SPAC Partners II Co.,0002028516,40,7986738.0,,241345034.0,8187516.0
TVA,Texas Ventures Acquisition III Corp,0002033991,40,5926421.0,,233452498.0,9233852.0
GTERA,Globa Terra Acquisition Corp,0002043766,40,1570284.0,,179071521.0,1210014.0
BA-PA,BOEING CO,0000012927,40,2235000000.0,89463000000.0,168235000000.0,162778000000.0
FNF,"Fidelity National Financial, Inc.",0001331875,40,602000000.0,14445000000.0,109014000000.0,100042000000.0
RRX,REGAL REXNORD CORP,0000082811,40,279500000.0,3257100000.0,13921000000.0,
SCE-PN,SOUTHERN CALIFORNIA EDISON Co,0000092103,40,1085000000.0,,40315000000.0,30357000000.0
SCE-PL,SOUTHERN CALIFORNIA EDISON Co,0000092103,40,1085000000.0,,40315000000.0,30357000000.0
SCE-PG,SOUTHERN CALIFORNIA EDISON Co,0000092103,40,1085000000.0,,40315000000.0,30357000000.0
DGX,QUEST DIAGNOSTICS INC,0001022079,40,992000000.0,11035000000.0,16225000000.0,
ITHA,ITHAX Acquisition Corp III,0002080985,40,-56044.0,,231373278.0,9897468.0
CV,"CapsoVision, Inc",0001378325,40,-25315000.0,13554000.0,18164000.0,4904000.0
ZPTA,"Zapata Quantum, Inc.",0001843714,40,9336000.0,3876000.0,2272000.0,10539000.0
TAYD,"TAYLOR DEVICES, INC.",0000096536,40,8563674.0,41649673.0,77744884.0,
HVII,Hennessy Capital Investment Corp. VII,0001846416,40,3687416.0,,198284635.0,10376953.0
NKTX,"Nkarta, Inc.",0001787400,40,-104084000.0,0.0,404209000.0,91884000.0
VHCP,Vine Hill Capital Investment Corp. II,0002086264,40,,,233333000.0,8471000.0
RAC,Rithm Acquisition Corp.,0002047497,40,5451008.0,,236870253.0,8101261.0
LWAC,LightWave Acquisition Corp.,0002061379,40,3633569.0,,221031393.0,7700220.0
LPBB,Launch Two Acquisition Corp.,0002023676,40,8911506.0,,243717770.0,11106201.0
ZUMZ,Zumiez Inc,0001318008,40,13377000.0,929057000.0,644171000.0,319886000.0
XPER,Xperi Inc.,0001788999,40,-56339000.0,448105000.0,615829000.0,201754000.0
MANH,MANHATTAN ASSOCIATES INC,0001056696,40,219948000.0,131300000.0,839388000.0,
SJM,J M SMUCKER Co,0000091419,40,-138700000.0,,16219400000.0,10675600000.0
GDDY,GoDaddy Inc.,0001609711,40,875000000.0,4951100000.0,8034900000.0,
HVMC,Highview Merger Corp.,0002070602,40,3148918.0,,234702826.0,9369142.0
JENA,JENA ACQUISITION Corp II,0002060337,40,-1836775.0,,236574719.0,13825026.0
BRR,"ProCap Financial, Inc.",0002076163,40,-28975504.0,85000.0,638886743.0,218710068.0
ZSQR,Z Squared Inc.,0001759186,40,-11917015.0,1363045.0,16153921.0,2085764.0
LQMT,LIQUIDMETAL TECHNOLOGIES INC,0001141240,40,-2341000.0,77000.0,29114000.0,2028000.0
EVI,"EVI INDUSTRIES, INC.",0000065312,40,7498000.0,389830000.0,307028000.0,163551000.0
JRVR,"James River Group Holdings, Inc.",0001620459,40,47427000.0,687614000.0,4859930000.0,4188662000.0
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd,0002082542,40,150959.0,,223420406.0,8933348.0
BCYC,BICYCLE THERAPEUTICS PLC,0001761612,40,-218960000.0,72586000.0,717597000.0,107620000.0
WTS,WATTS WATER TECHNOLOGIES INC,0000795403,40,340800000.0,2438500000.0,2881200000.0,
BJ,"BJ's Wholesale Club Holdings, Inc.",0001531152,40,578377000.0,21457274000.0,7510475000.0,5312816000.0
WELPM,WISCONSIN ELECTRIC POWER CO,0000107815,40,359500000.0,4493600000.0,19696400000.0,
SCE-PM,SOUTHERN CALIFORNIA EDISON Co,0000092103,40,1085000000.0,,40315000000.0,30357000000.0
GLXY,Galaxy Digital Inc.,0001859392,40,-241349000.0,60406728000.0,11348081000.0,8313304000.0
GPAC,General Purpose Acquisition Corp.,0002085408,40,302316.0,,232040669.0,9412047.0
ACOG,Alpha Cognition Inc.,0001655923,40,-20669875.0,10220275.0,79730235.0,17200060.0
VYGR,"Voyager Therapeutics, Inc.",0001640266,40,-119721000.0,6346000.0,252281000.0,56200000.0
TDAC,Translational Development Acquisition Corp.,0001926599,40,6362427.0,,181696776.0,6581573.0
FIGX,FIGX Capital Acquisition Corp.,0002059033,40,2496388.0,,154719025.0,6523803.0
SLE,"Super League Enterprise, Inc.",0001621672,40,-20717000.0,2064000.0,21869000.0,4335000.0
AMWL,American Well Corp,0001393584,40,-95700000.0,249325000.0,323787000.0,75999000.0
AIIA,AI Infrastructure Acquisition Corp.,0002073553,40,1097990.0,,140503529.0,131718.0
LFAC,Leapfrog Acquisition Corp,0002084563,40,205296.0,,145667472.0,5256050.0
ANGI,Angi Inc.,0001705110,40,43832000.0,223213000.0,1680368000.0,
SES,SES AI Corp,0001819142,40,-73040000.0,21000000.0,272646000.0,57891000.0
ORMP,ORAMED PHARMACEUTICALS INC.,0001176309,40,64050000.0,2000000.0,230864000.0,
MVST,"Microvast Holdings, Inc.",0001760689,40,-29218000.0,427516000.0,1005448000.0,594935000.0
GSRF,GSR IV Acquisition Corp.,0002072404,40,2320989.0,,234586860.0,9220900.0
DECK,DECKERS OUTDOOR CORP,0000910521,40,1024071000.0,5472296000.0,3687765000.0,
BACC,Blue Acquisition Corp/Cayman,0002059654,40,2531400.0,,206334054.0,8117815.0
LTBR,LIGHTBRIDGE Corp,0001084554,40,-19580341.0,0.0,203834795.0,1151210.0
FJET,"Starfighters Space, Inc.",0001947016,40,-16543616.0,,28386884.0,3486332.0
HAVA,Harvard Ave Acquisition Corp,0002042460,40,729121.0,,147112206.0,4823942.0
CCAQ,COLLECTIVE ACQUISITION CORP.,0002041047,40,3349485.0,,148297791.0,5847477.0
SGC,"SUPERIOR GROUP OF COMPANIES, INC.",0000095574,40,7000000.0,566184000.0,421844000.0,229026000.0
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",0001595097,40,-78537000.0,4822272.0,168195000.0,20692000.0
NHIC,NewHold Investment Corp. III,0002043699,40,4918000.0,,210554000.0,8295000.0
RCMT,"RCM TECHNOLOGIES, INC.",0000700841,40,16334000.0,186737000.0,134397000.0,88423000.0
HCAC,Hall Chadwick Acquisition Corp,0002079013,40,652923.0,,208559328.0,8339550.0
SVAQ,Silicon Valley Acquisition Corp.,0002085659,40,-343073.0,,201879569.0,8316797.0
AMRN,AMARIN CORP PLC\UK,0000897448,40,-38798000.0,181104000.0,670775000.0,211494000.0
JAKK,JAKKS PACIFIC INC,0001009829,40,9871000.0,331249000.0,442197000.0,193092000.0
FCELB,FUELCELL ENERGY INC,0000886128,40,-187899000.0,17884000.0,932146000.0,201005000.0
OTIS,Otis Worldwide Corp,0001781335,40,1384000000.0,14431000000.0,10653000000.0,15924000000.0
BAX,BAXTER INTERNATIONAL INC,0000010456,40,-957000000.0,11244000000.0,20055000000.0,13953000000.0
AERGP,"APPLIED ENERGETICS, INC.",0000879911,40,-14872730.0,461727.0,9064658.0,1504888.0
VRSN,VERISIGN INC/CA,0001014473,40,320032000.0,1656600000.0,1325900000.0,3480100000.0
ASTS,"AST SpaceMobile, Inc.",0001780312,40,-341940000.0,4400000.0,5014387000.0,2622062000.0
PEPG,PepGen Inc.,0001835597,40,-89655000.0,,173907000.0,26463000.0
GSHR,Gesher Acquisition Corp. II,0002044635,40,3473428.0,,149922149.0,5442281.0
ESOA,Energy Services of America CORP,0001357971,40,2211831.0,39564667.0,215207056.0,155971263.0
MPAA,MOTORCAR PARTS OF AMERICA INC,0000918251,40,12394000.0,789806000.0,1019437000.0,753427000.0
EGHA,EGH Acquisition Corp.,0002052547,40,3373817.0,,154767508.0,6095288.0
TNXP,Tonix Pharmaceuticals Holding Corp.,0001430306,40,-124021000.0,13107000.0,277171000.0,32021000.0
ANTX,"AN2 Therapeutics, Inc.",0001880438,40,-35174000.0,,61950000.0,8890000.0
ADAC,American Drive Acquisition Co,0002083002,40,94700.0,,231646618.0,9909672.0
FULC,"Fulcrum Therapeutics, Inc.",0001680581,40,-74880000.0,,366284000.0,17284000.0
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",0001100682,40,-144338000.0,478477000.0,7135422000.0,3924228000.0
HOVNP,HOVNANIAN ENTERPRISES INC,0000357294,40,46178000.0,2978581000.0,2633913000.0,1802978000.0
WMG,Warner Music Group Corp.,0001319161,40,365000000.0,4463000000.0,9829000000.0,9072000000.0
IREN,IREN Ltd,0001878848,40,-702621000.0,707007000.0,15790039000.0,11604426000.0
BALL,BALL Corp,0000009389,40,444000000.0,,19524000000.0,14103000000.0
SVCO,"Silvaco Group, Inc.",0001943289,40,-41206000.0,63064000.0,122642000.0,47653000.0
LIEN,"Chicago Atlantic BDC, Inc.",0001843162,40,33279179.0,,341996454.0,38588380.0
BLRK,Bluerock Acquisition Corp.,0002081532,40,89649.0,,173583797.0,7429617.0
SIDU,Sidus Space Inc.,0001879726,40,-29474304.0,3383878.0,66090711.0,15455434.0
TARA,"Protara Therapeutics, Inc.",0001359931,40,-57439000.0,2948000.0,209468000.0,13056000.0
GSIT,GSI TECHNOLOGY INC,0001126741,40,-13246000.0,25122000.0,97953000.0,16192000.0
ONCH,1RT Acquisition Corp.,0002054272,40,2889101.0,,176383931.0,8357001.0
UCFI,CN Healthy Food Tech Group Corp.,0001901203,40,1375819.0,,72796002.0,5110189.0
LPCV,Launchpad Cadenza Acquisition Corp I,0002083728,40,105478.0,,231717270.0,11058234.0
TRDA,"Entrada Therapeutics, Inc.",0001689375,40,-143750000.0,25421000.0,377378000.0,71245000.0
AVXL,ANAVEX LIFE SCIENCES CORP.,0001314052,40,-46377000.0,,103815000.0,8946000.0
TVAI,Thayer Ventures Acquisition Corp II,0001872228,40,3883792.0,,206817707.0,8644400.0
DELL,Dell Technologies Inc.,0001571996,40,5936000000.0,113538000000.0,101286000000.0,103756000000.0
NWSA,NEWS CORP,0001564708,40,573000000.0,9028000000.0,15544000000.0,
CSL,CARLISLE COMPANIES INC,0000790051,40,740700000.0,5003600000.0,6263000000.0,
VUZI,Vuzix Corp,0001463972,40,-8615000.0,2243000.0,40071807.0,5390316.0
EU,enCore Energy Corp.,0001500881,40,-56856000.0,43155000.0,430422000.0,172042000.0
INFU,"InfuSystem Holdings, Inc",0001337013,40,6627000.0,143436000.0,100560000.0,43234000.0
